id,year,endvi,evi,exgi,gcc,grvi,msavi,msr,ndvi,remsr,psri,rendvi,sipi,sr,vari,mr
215,2020,0.7197425167327894,0.5575808771062698,0.09368643908984478,0.40457233383112867,0.08199161096651868,0.5166740309043896,3.2291061898556213,0.7736875803056851,6.291204167689462,-0.0033303594895248644,0.48289653061484966,0.8542813694703413,2.867697894926237,0.061315701650712505,0.218126854128034
216,2020,0.6480208763024944,0.2550669985350889,0.05330777692783832,0.3960555884348946,0.04609250426943499,0.2235023540321277,2.36073400831597,0.6773487103885184,4.68093955445121,0.005902387845171731,0.39485603106007366,0.7900727163791798,2.304998649335533,0.03490168188064389,0.09728841943634671
217,2020,0.6176803982213703,0.07061756842304055,0.014055679839726965,0.39310340464383225,0.062413444564338644,0.05783929243122926,2.3022119344257472,0.677869139716162,5.157131235289882,2.2596765632110745e-4,0.39314616296015964,0.7716265795366543,2.2956865029572167,0.04618717445514178,0.023929404618125222
218,2020,0.675458681289856,0.32759591151060763,0.060084990862615234,0.40154746946598785,0.0745531977371529,0.29100012539827375,2.780259802956312,0.7290436259314091,6.0030728807005715,-0.003928770324785121,0.4538691501908726,0.8210523592737486,2.6621260284032653,0.05571924769288897,0.11856345777078607
219,2020,0.6251806621945356,0.10524645316852568,0.020796567484544868,0.3941532026882606,0.06303843440033643,0.08721339517995819,2.372268728292428,0.6833697568388507,4.948695998058162,-4.543171886049144e-4,0.3869313810178818,0.7784134729870217,2.262277562535517,0.046746759114805844,0.03639849037139901
21,2020,0.6364291330970526,0.3565894295679301,0.07144975401564203,0.3916595648095426,0.07710390974327654,0.31249060600726675,2.694053916311833,0.720258234285215,6.467037752075524,-0.008901003659585762,0.4496623855324422,0.8025177706034813,2.6341328439542804,0.05607348271971946,0.130253524973692
220,2020,0.7060659241173627,0.48581244471800633,0.08403865887386003,0.40473629081260676,0.0832516166207081,0.44621896381661535,3.103732269151787,0.7614474435966855,6.086661325379244,-0.00487451500829179,0.4680797167942985,0.8446106669145266,2.7599619024615576,0.06221075509738487,0.18603879925586675
221,2020,0.6477829811133823,0.2926987521082799,0.06207004520620443,0.3908169215427616,0.030546261585979038,0.2598965913243341,2.2741942007958333,0.671269926506022,4.134947278584419,0.011670435298804125,0.3695460215657109,0.7855107014826008,2.1723172006415625,0.023168287271839758,0.11926636884026744
222,2020,0.6871926830033459,0.3555600683991753,0.05992703460704031,0.40037613361140634,0.08232415620364596,0.31713027310066105,2.993469905173848,0.7527082349004809,6.180927866462543,-0.006265349217112289,0.4616789298368155,0.8335199742088658,2.715254911708598,0.060907126898561974,0.12702459844124528
223,2020,0.620159134542229,0.16195034480069115,0.03463892378271016,0.3842923269163642,0.018611544959689304,0.1377650580256497,2.058416742299043,0.6439734436063757,3.8814864675375715,0.018158448626282457,0.34588866021619735,0.7602673384539382,2.0575834393286034,0.014043182517336533,0.06313093750044049
224,2020,0.6608372064800141,0.25309762998252394,0.046449723413350755,0.3997872005989117,0.07795248594563015,0.21948550814693968,2.7008816455557003,0.7232598557404943,5.882505133402592,-0.005380114946475769,0.44091669483861357,0.8114053142204027,2.577284425301655,0.05782148386362432,0.0884367350767755
225,2020,0.6765924144543107,0.34387894871108166,0.06264931481832635,0.40004193246506636,0.0720928302022303,0.3065797414559138,2.80323145823868,0.7312652437794466,5.497974299585562,-0.004701737651635908,0.433685361860107,0.821869154300064,2.53160569285153,0.05380160056762239,0.12475123789407225
226,2020,0.6899149736211387,0.4203462178597256,0.07466605944662102,0.39526238567815464,0.05469723104404235,0.3828799671449261,2.7636129903722964,0.7365149226971661,5.55651592679027,0.0030793716836956305,0.4463873015352041,0.8266288572789795,2.612633896487798,0.04099708882530403,0.16300085703417874
227,2020,0.7067001834109187,0.49647060406322896,0.08701753206162151,0.4022217988089271,0.07143968736260965,0.4578617681975319,2.9936042372728164,0.7550751395313668,5.914568831749198,-7.940024790748964e-4,0.46533836440217446,0.8417275399434384,2.7406835778739276,0.053637362692934336,0.19567889410521117
228,2020,0.6327260731088372,0.09102517198103063,0.018107845361698956,0.3983318722612106,0.06214153254846934,0.07523723115550657,2.3403737967286578,0.6766770039953893,4.6610817396056765,0.0010578095390473526,0.3790189470854542,0.7795978290056218,2.2207101820789745,0.04660951906441561,0.031575624310356314
229,2020,0.6546838454990107,0.1391490529791024,0.024978402725670326,0.39553733867970275,0.05686285162392017,0.11698899882463132,2.5514498304746036,0.7018281948760361,4.942794960940105,0.0017887006398735145,0.4061675967363255,0.802485492305514,2.367953633058917,0.042562534895620785,0.04740179415787536
22,2020,0.6315182824728671,0.2509599808617628,0.047405733574087075,0.39273325373849577,0.0907914681832591,0.21444504285817506,2.7914721624090126,0.7287114434310134,7.139856140846121,-0.01359456314032941,0.46150958442083556,0.8041211094697901,2.714086531788933,0.06537790173715571,0.08435086134212808
230,2020,0.6458621759283381,0.0953593463614143,0.017483299157179197,0.40022102538074733,0.07592115224321223,0.07881520666397845,2.6544658860769306,0.7041098430847609,5.586589000853195,-0.009998299021548867,0.4211662197634967,0.8028253474693388,2.4552233616753125,0.056482282805789916,0.03043842913776956
231,2020,0.6016444843137497,0.09645522620737346,0.021760865915242022,0.38837950024490364,0.03396835201189026,0.07996672934002363,2.0290459576144695,0.632513363969855,4.076961415422616,0.0129767880332729,0.3449513139581787,0.74894045844769,2.0532081700448,0.025518404993442573,0.035540668193438096
232,2020,0.660150152712644,0.19462980918446723,0.035243034936817436,0.40182879307373354,0.08053949587064498,0.1660733227112367,2.7644607165400648,0.7201423858608169,5.7691670642807065,-0.00876229997950386,0.43469940507284927,0.813671904489897,2.5379407309092543,0.05990172232323937,0.0643414239329962
233,2020,0.6041717464675634,0.1616286599060331,0.038881711290325895,0.3863169455514911,0.018046097552019223,0.13773130930367444,1.9306965815174526,0.615895379931146,3.6909327678522503,0.02093526355889665,0.3283019512498876,0.743852127433056,1.9775283756169546,0.01369586957247598,0.06489546585582334
234,2020,0.6013725066867052,0.14681719174874538,0.03497267544964126,0.3845628721669698,0.0149198346445301,0.1244149131621618,1.9116815036976669,0.6141012928554707,3.761759750355445,0.02231062031530509,0.33305873305984796,0.7417406772341001,1.9987648075455944,0.011306537259992212,0.058509034754943456
235,2020,0.5651009873409957,0.07507595577448037,0.020037873700741164,0.3786334185385154,-9.635079547160366e-4,0.06198201202218606,1.6143543816107149,0.5645890026316949,3.249713717835064,0.03833370611715444,0.2889253789471834,0.6998806330297218,1.812644328437431,-7.303363062070203e-4,0.0312600612968822
236,2020,0.5789551928905463,0.09701232770320545,0.0249920259136175,0.382674888980717,0.00894791729430981,0.08075119053976743,1.724363225138158,0.5832823275304214,3.3717365107378026,0.030715570799088755,0.3003437443809084,0.7156153405428501,1.858546584751533,0.006787552059953999,0.03941225017934954
237,2020,0.6430623329092549,0.10543926661757823,0.0192307610647812,0.39923220661819864,0.0810606713675648,0.08730813849397673,2.6649380102857125,0.7107820860884059,5.982135359992691,-0.010127617335950825,0.43217615300028794,0.8019598386369843,2.5222191011660953,0.05987088709662681,0.03362535710359996
238,2020,0.6305765004207261,0.20909146725267247,0.04656631313686472,0.39056776484815986,0.026024587480073302,0.1813041123446319,2.121086853069576,0.6447274903638353,4.055179583208011,0.014949876049795908,0.35943009065479453,0.7687248473925468,2.1222197153225824,0.019813102117077753,0.08225658197475524
239,2020,0.6786801568738287,0.26493002891587064,0.04609484485919539,0.40306832647142427,0.07972380057038328,0.23144408365123897,2.8667336749814423,0.7345112477658574,5.919095927706846,-0.006544276309247332,0.44977345259652307,0.8253028473821905,2.6348664190014355,0.05952288698067142,0.08992356492762175
23,2020,0.6459108398858882,0.30797161500203596,0.05345110062396041,0.3886874263720711,0.09172974207200385,0.26619628221675035,2.94312584539634,0.7523547093103519,7.503942657115735,-0.011029941858815041,0.4770794167958637,0.8164560377215415,2.824672549214314,0.06531689298868536,0.10551871276110811
240,2020,0.6032565352548429,0.10126951738977086,0.02328872319996501,0.387869959155,0.02538422260701699,0.08428749802485253,1.9553420853846002,0.6215887209844067,3.8319101155530952,0.018250760935398534,0.3355852710645083,0.7447030357716389,2.0101680665694284,0.01920407427516767,0.038445581783314656
