id,id2,.metric,.estimator,.estimate,.config,model,response,VNIR_only,normalization,derivative,dataset
Repeat4,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold3,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold4,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold5,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold5,roc_auc,hand_till,0.5,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold1,accuracy,multiclass,0.75,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold1,roc_auc,hand_till,0.9629629629629629,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold2,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold2,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold3,roc_auc,hand_till,0.875,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold4,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold4,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold5,accuracy,multiclass,1,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold5,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold1,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold1,roc_auc,hand_till,0.7222222222222221,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold2,roc_auc,hand_till,0.7083333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold3,roc_auc,hand_till,0.7083333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold4,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold4,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold5,roc_auc,hand_till,1,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat2,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat2,Fold1,roc_auc,hand_till,0.7592592592592592,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat2,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat2,Fold2,roc_auc,hand_till,0.75,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat2,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat2,Fold3,roc_auc,hand_till,0.625,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat2,Fold4,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat2,Fold4,roc_auc,hand_till,0.5416666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat2,Fold5,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat2,Fold5,roc_auc,hand_till,0.75,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat3,Fold1,accuracy,multiclass,0.75,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat3,Fold1,roc_auc,hand_till,0.8611111111111112,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat3,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat3,Fold2,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat3,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat3,Fold3,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat3,Fold4,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat3,Fold4,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat3,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat3,Fold5,roc_auc,hand_till,0.75,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold1,roc_auc,hand_till,0.6388888888888888,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold2,roc_auc,hand_till,0.7083333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold3,accuracy,multiclass,1,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold3,roc_auc,hand_till,1,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold4,roc_auc,hand_till,0.9583333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold5,accuracy,multiclass,0,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat4,Fold5,roc_auc,hand_till,0.4583333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold1,roc_auc,hand_till,0.7314814814814815,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold2,roc_auc,hand_till,0.875,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold3,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold3,roc_auc,hand_till,1,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold4,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold4,roc_auc,hand_till,0.41666666666666663,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat5,Fold5,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,PLSDA,reflectance_raw,FALSE,None,None,Full spectrum
Repeat1,Fold1,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold1,roc_auc,hand_till,0.7685185185185184,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold2,roc_auc,hand_till,0.75,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold3,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold4,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold4,roc_auc,hand_till,0.75,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold5,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold1,roc_auc,hand_till,0.9444444444444443,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold2,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold3,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold4,roc_auc,hand_till,0.9583333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold5,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold5,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold1,accuracy,multiclass,0.75,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold1,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold2,accuracy,multiclass,0.16666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold2,roc_auc,hand_till,0.5416666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold3,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold3,roc_auc,hand_till,0.75,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold4,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold5,roc_auc,hand_till,0.875,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold1,roc_auc,hand_till,0.8888888888888888,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold2,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold3,accuracy,multiclass,1,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold3,roc_auc,hand_till,0.9583333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold4,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold5,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold5,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold1,roc_auc,hand_till,0.8611111111111109,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold2,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold3,roc_auc,hand_till,0.75,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold4,accuracy,multiclass,0.5,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold4,roc_auc,hand_till,0.5833333333333333,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold5,roc_auc,hand_till,1,Preprocessor1_Model1,SVM,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold1,roc_auc,hand_till,0.7592592592592592,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold2,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold3,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold4,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold4,roc_auc,hand_till,0.75,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold5,accuracy,multiclass,1,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold5,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold1,accuracy,multiclass,0.75,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold1,roc_auc,hand_till,0.9629629629629629,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold2,roc_auc,hand_till,0.75,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold3,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold4,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold5,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold5,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold1,accuracy,multiclass,0.75,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold1,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold2,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold3,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold4,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold4,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold5,roc_auc,hand_till,0.75,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold1,accuracy,multiclass,0.875,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold1,roc_auc,hand_till,0.9259259259259258,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold2,roc_auc,hand_till,0.75,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold3,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold4,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold4,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold5,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold5,roc_auc,hand_till,0.5,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold1,accuracy,multiclass,0.75,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold1,roc_auc,hand_till,0.9629629629629629,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold2,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold2,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold3,roc_auc,hand_till,0.875,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold4,accuracy,multiclass,0.5,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold4,roc_auc,hand_till,0.6666666666666666,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold5,accuracy,multiclass,1,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat5,Fold5,roc_auc,hand_till,1,Preprocessor1_Model1,RF,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold1,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold1,roc_auc,hand_till,0.7407407407407407,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold2,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold3,roc_auc,hand_till,0.7083333333333333,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold4,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold4,roc_auc,hand_till,0.625,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat1,Fold5,roc_auc,hand_till,1,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold1,roc_auc,hand_till,0.7592592592592592,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold2,roc_auc,hand_till,0.75,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold3,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold3,roc_auc,hand_till,0.625,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold4,accuracy,multiclass,0.3333333333333333,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold4,roc_auc,hand_till,0.5416666666666666,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold5,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat2,Fold5,roc_auc,hand_till,0.9166666666666666,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold1,accuracy,multiclass,0.75,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold1,roc_auc,hand_till,0.8611111111111112,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold2,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold2,roc_auc,hand_till,0.75,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold3,accuracy,multiclass,0.6666666666666666,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold3,roc_auc,hand_till,0.8333333333333333,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold4,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold4,roc_auc,hand_till,0.7916666666666666,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold5,accuracy,multiclass,0.8333333333333334,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat3,Fold5,roc_auc,hand_till,0.75,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold1,accuracy,multiclass,0.625,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold1,roc_auc,hand_till,0.6481481481481481,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
Repeat4,Fold2,accuracy,multiclass,0.5,Preprocessor1_Model1,PLSDA,reflectance_smoothed,FALSE,None,None,Full spectrum
