tray_id,wavelength,reflectance_raw,reflectance_smoothed
11__1,628.69,0.10016459524385112,0.10036476688470504
11__1,631.39,0.10052483746641372,0.10046048876028504
11__1,634.08,0.10056385037129444,0.1004083816179991
11__1,636.78,0.10008297955481577,0.1000483570262894
11__1,639.48,0.0992061839808226,0.09922720355124344
11__1,642.18,0.09818491378753544,0.09812627085433576
11__1,644.88,0.09699281435924029,0.0970893147628556
11__1,647.58,0.0959498463012652,0.0961207455626044
11__1,650.29,0.0954037377188644,0.0951969808567453
11__1,652.99,0.09427322850847408,0.09417854947600313
11__1,655.69,0.0932273193445878,0.09328565677075426
11__1,658.4,0.09215929421762432,0.09245875770388504
11__1,661.1,0.09214559789107712,0.09191685001482472
11__1,663.81,0.09146794690508002,0.09148571368376246
11__1,666.52,0.09106735097935369,0.09106139462200412
11__1,669.23,0.09043316780866156,0.09036520107541993
11__1,671.94,0.0898380407944077,0.08970259545264495
11__1,674.65,0.0891105928485222,0.08925520683394603
11__1,677.36,0.08911986309901677,0.08928189167186895
11__1,680.07,0.09000004671168212,0.08984589953375537
11__1,682.79,0.09116358569482992,0.0909661478270242
11__1,685.5,0.09286084889774272,0.09281607323772233
11__1,688.22,0.095587686592986,0.09584613455859972
11__1,690.93,0.10046141626590736,0.1006430947765256
11__1,693.65,0.10727035037683064,0.10737359047155942
11__1,696.37,0.11579014309691302,0.11574997819023052
11__1,699.09,0.1252494749837605,0.12521966092997783
11__1,701.81,0.13517309792337162,0.13520843787852663
11__1,704.53,0.14531429061448123,0.145177873829006
11__1,707.25,0.15487199096030915,0.15486589592336247
11__1,709.97,0.16383139251099857,0.16386548846897553
11__1,712.7,0.17219876674238957,0.1718316681181615
11__1,715.42,0.17920543255709667,0.17910151760076412
11__1,718.15,0.18564100480634377,0.18619446821312052
11__1,720.87,0.19302884659745187,0.1932451867689581
11__1,723.6,0.20059076149038177,0.20010117445526435
11__1,726.33,0.20675733788624215,0.20655334363154293
11__1,729.06,0.21196718982981724,0.21239261901488515
11__1,731.79,0.21757074628428752,0.2176743866275565
11__1,734.52,0.22277281294750945,0.222465259360395
11__1,737.25,0.2267634323190401,0.2266938199670148
11__1,739.98,0.22982695455518484,0.2300361788156804
11__1,742.72,0.2327560365333796,0.23266409402008745
11__1,745.45,0.23470919036775129,0.234633453457875
11__1,748.19,0.2362251286243652,0.236244267781833
11__1,750.93,0.23699160389231724,0.2377281614400551
11__1,753.66,0.23823880580488957,0.23801459179031728
11__1,756.4,0.23799083020845635,0.23591816270920685
11__1,759.14,0.233010716121228,0.23299595841519
11__1,761.88,0.22877448557174176,0.2313587475970259
11__1,764.62,0.23199976863300165,0.2325915803810452
11__1,767.36,0.23774214816991704,0.2366724657531147
11__1,770.11,0.24183596575768423,0.24107207528519337
11__1,772.85,0.2436166900494198,0.2434887965669061
11__1,775.6,0.2441198786695775,0.24436523651698192
11__1,778.34,0.24465058969750209,0.2448893424141942
11__1,781.09,0.2454829226703673,0.2455655516816074
11__1,783.84,0.24662261562813717,0.246495216449138
11__1,786.58,0.2472703653707039,0.2473193419240648
11__1,789.33,0.24804022867732817,0.2478863156070381
11__1,792.08,0.24815559499841297,0.24820997593686556
11__1,794.84,0.24838890831684776,0.24844412819820968
11__1,797.59,0.2486467308512091,0.2485666303397522
11__1,800.34,0.24888027484461733,0.2488814968727504
11__1,803.1,0.2492152004888464,0.24946944893418505
11__1,805.85,0.2501374534497904,0.25022551911315716
11__1,808.61,0.25104498646399254,0.25076830625055363
11__1,811.36,0.2510258404411982,0.25061399911051735
11__1,814.12,0.25010613932214776,0.2501210144252705
11__1,816.88,0.2491818535380005,0.249943451677943
11__1,819.64,0.2503605882350227,0.2502874821182958
11__1,822.4,0.25169482669850596,0.2512985511228028
11__1,825.16,0.2521664416816759,0.25232751734719744
11__1,827.92,0.2532565683545308,0.2529643031631998
11__1,830.69,0.2534296899220872,0.25370143327917527
11__1,833.45,0.254501362597068,0.2546602695059197
11__1,836.22,0.2559948965468879,0.25575864486867256
11__1,838.98,0.2569598387951016,0.2570760790722613
11__1,841.75,0.25825386772727943,0.25813937536226955
11__1,844.52,0.25916873908907373,0.25924246789092253
11__1,847.29,0.2598823609537395,0.26000172152183443
11__1,850.06,0.26112535304804685,0.26052421749996135
11__1,852.83,0.26058625121796386,0.26113612131280334
11__1,855.6,0.26175280339295204,0.261982105987593
11__1,858.37,0.2629687344294393,0.262750614765281
11__1,861.14,0.26386497878712944,0.2635212854343122
11__1,863.92,0.26359079274684066,0.2636271954545518
11__1,866.69,0.26350267490699186,0.2636924970680113
11__1,869.47,0.2635294764554668,0.26387603676866817
11__1,872.25,0.264579696357919,0.2641021634632284
11__1,875.03,0.2645472288554092,0.2644402121445233
11__1,877.8,0.2642439489340971,0.26473436736026457
11__1,880.58,0.2652154798362392,0.264948776315401
11__1,883.37,0.26537876888305334,0.26544869429397117
11__1,886.15,0.26583931146749884,0.26596306653114404
11__1,888.93,0.2661602956930214,0.2661434014973486
11__1,891.71,0.26583791300047244,0.2656195811977225
11__1,894.5,0.2647787256084283,0.26411154561854644
11__1,897.28,0.2621077545083117,0.26258679228259085
11__1,900.07,0.2607859869105793,0.2618104748824393
11__1,902.86,0.26197142559901676,0.26155660403006314
11__1,905.64,0.2624636715751225,0.2616343689574142
11__1,908.43,0.26100419101825467,0.26130791169353396
11__1,911.22,0.26019381541942244,0.26041038351977147
11__1,914.02,0.2597507752985857,0.259724939701562
11__1,916.81,0.25955137120124455,0.2597195820006911
11__1,919.6,0.2596853645264335,0.25991470076117473
11__1,922.39,0.2598220682825602,0.25965149306463614
11__1,925.19,0.2587022422068767,0.2582180176783588
11__1,927.98,0.25540044714036847,0.2549540375172413
11__1,930.78,0.2508763342240463,0.25060227038657085
11__1,933.58,0.2461273852945627,0.24710224999929695
11__1,936.38,0.2448587161922759,0.2457769714735465
11__1,939.18,0.24684619734613056,0.2464593863096644
11__1,941.98,0.24874509931018957,0.24800780923210455
11__1,944.78,0.24929975728379297,0.2491556554517328
11__1,947.58,0.24921396061086423,0.2496286496790147
11__1,950.38,0.24994534444848385,0.24992477593002005
11__1,953.19,0.2506205445128883,0.2504030880392786
11__1,955.99,0.25108561409368724,0.25109689451180744
11__1,958.8,0.25193503143177187,0.252234045239141
11__1,961.6,0.2534560877893587,0.253536690842722
11__1,964.41,0.2558371725338077,0.2554972949295093
11__1,967.22,0.25668147177091943,0.25731687079095067
5__3,410.75,0.05367168729101156,0.05358968457837983
5__3,413.37,0.05291100094044798,0.052818661258176323
5__3,416,0.05196796871539926,0.05225431399906861
5__3,418.62,0.05201677737748571,0.05194512502168312
5__3,421.24,0.0519478029744176,0.05178606822240139
5__3,423.86,0.05167216486765911,0.05159983903326073
5__3,426.49,0.05158528458412684,0.05163585726583804
5__3,429.12,0.05154929981952257,0.05181415197091061
5__3,431.74,0.05303467694331569,0.05281660735441593
5__3,434.37,0.05349333131380376,0.05402483258928572
5__3,437,0.05603427955387196,0.05524944219907642
5__3,439.63,0.05593206681955578,0.05622489459215554
5__3,442.26,0.05680955227686678,0.05681242382895295
5__3,444.89,0.05749407375907923,0.05727867542931932
5__3,447.52,0.05737876680903716,0.05796441566064206
5__3,450.16,0.05920764273149276,0.05867762743401344
5__3,452.79,0.05904340817933699,0.05942676578920521
5__3,455.43,0.06015184273135435,0.05989759271893105
5__3,458.06,0.06003750892698968,0.05979045967768723
5__3,460.7,0.05937968407452721,0.05971854936104635
5__3,463.34,0.05935170072993711,0.05948369687090065
5__3,465.98,0.05931105567881106,0.05906512271513222
5__3,468.62,0.05910269437655011,0.05874010441628626
5__3,471.26,0.05778281689429337,0.05847946099123
5__3,473.9,0.05847433421265335,0.05838497472465724
5__3,476.54,0.05872932000559148,0.05850522360708644
5__3,479.18,0.0586454672863889,0.05870145817548809
5__3,481.83,0.05846553265063776,0.05824027311134688
5__3,484.47,0.05787700658313588,0.05781578078816257
5__3,487.12,0.05722257692781456,0.05774116831886825
5__3,489.77,0.05812742940411998,0.05811273438949936
5__3,492.42,0.05899817853079742,0.05867456331235936
5__3,495.07,0.0595601593467658,0.05937482812908618
5__3,497.72,0.0596147744447274,0.05994166797984696
5__3,500.37,0.06085249680635214,0.06079664442317214
5__3,503.02,0.06211103367274347,0.06207555144262657
5__3,505.67,0.06403855412869813,0.0640100208795665
5__3,508.32,0.06619628841373622,0.06640658776908169
5__3,510.98,0.06942491545310354,0.06929361544597909
5__3,513.63,0.07275303041889034,0.07250842278694358
5__3,516.29,0.07625184594922273,0.07635227355334656
5__3,518.95,0.08057676484509943,0.08104821633869125
5__3,521.61,0.0864484771697429,0.08641660278711889
5__3,524.27,0.09278577482464348,0.09243605407234835
5__3,526.93,0.09799666717068405,0.09831350744159664
5__3,529.59,0.10390269909955048,0.10356585939773764
5__3,532.25,0.10797442711562737,0.10802412808536406
5__3,534.91,0.11181952031616768,0.111702170275095
5__3,537.57,0.11459067157258958,0.11467823923679872
5__3,540.24,0.11691904154579476,0.11710156866222617
5__3,542.91,0.1194267730800744,0.1189982378257478
5__3,545.57,0.12036062529756632,0.12068971175725732
5__3,548.24,0.12199829971987244,0.12210977484444828
5__3,550.91,0.12341514576251716,0.12339674558583594
5__3,553.58,0.12420604287999912,0.12413813327336534
5__3,556.25,0.12469890872741264,0.1242118560094689
5__3,558.92,0.1230627372745416,0.1237611232507516
5__3,561.59,0.12284384437350523,0.12278312626193826
5__3,564.26,0.12141821839430444,0.12100277941527132
5__3,566.94,0.11887729177969572,0.11877945356690084
5__3,569.61,0.11533175444411845,0.11562048882617042
5__3,572.29,0.11249081782989724,0.11232107547916416
5__3,574.96,0.10907543332230724,0.1092722373611423
5__3,577.64,0.10664696990981665,0.10667408926581062
5__3,580.32,0.10443630731265778,0.10442659645155952
5__3,583,0.10259368841069134,0.10264706519365076
5__3,585.68,0.1010166842150062,0.10079363768107058
5__3,588.36,0.09941714629052438,0.09933230446399571
5__3,591.04,0.097663440465283,0.09817538769135196
5__3,593.73,0.09776035496202223,0.0974528857235587
5__3,596.41,0.09710594693216042,0.09721242915005174
5__3,599.1,0.09710323293699344,0.09718797899363003
5__3,601.78,0.09697798908831216,0.09683601537224988
5__3,604.47,0.09627606992393374,0.0961862974926396
5__3,607.16,0.0950305407714303,0.09495063160923473
5__3,609.85,0.09322708557661433,0.09325848986294023
5__3,612.53,0.09142524147853094,0.0914641116973025
5__3,615.23,0.08963634021795695,0.08974626809239492
5__3,617.92,0.08833862883168542,0.088237084941938
5__3,620.61,0.08698313421763586,0.08699786115555383
5__3,623.3,0.08596777564329687,0.08603442119033386
5__3,626,0.08541667243345587,0.08543417978759499
5__3,628.69,0.0850369185519454,0.08520339700297
5__3,631.39,0.08515219306379822,0.08504001202243737
5__3,634.08,0.08477791042354067,0.08464639261714556
5__3,636.78,0.08383553777500664,0.08385344056611943
5__3,639.48,0.08246757608355662,0.08246556697539091
5__3,642.18,0.08073882603857567,0.08056544031280911
5__3,644.88,0.07849932589117653,0.078527619715578
5__3,647.58,0.07623481589986825,0.07652543118200462
5__3,650.29,0.07487709386349041,0.07480805870317894
5__3,652.99,0.07331002656644449,0.07329588351593297
5__3,655.69,0.07203979032646486,0.07194799025089688
5__3,658.4,0.07028958782566212,0.070417696532835
5__3,661.1,0.06901624833224457,0.06881017212020389
5__3,663.81,0.06708940907826409,0.06708836899664064
5__3,666.52,0.06551791937475088,0.06561092996115886
5__3,669.23,0.06421359059787303,0.06434704800202833
5__3,671.94,0.063702537739021875,0.06351323618995686
5__3,674.65,0.06309554352910891,0.06307916790735019
5__3,677.36,0.06302611499139134,0.06307523670774862
5__3,680.07,0.06372394694392466,0.06356445454610163
5__3,682.79,0.06507748445388968,0.06489637998375809
5__3,685.5,0.06771633114910426,0.06771420001155995
5__3,688.22,0.07243311418381018,0.07282821029905054
5__3,690.93,0.0807733402719341,0.08105256923475301
5__3,693.65,0.09225967064598188,0.09245566939389664
5__3,696.37,0.1065704914723028,0.10643060409819018
5__3,699.09,0.1220858179544599,0.12199678181857249
5__3,701.81,0.1382178809160337,0.13820732820669068
5__3,704.53,0.15456556052152995,0.15436564344631098
5__3,707.25,0.17016377738994198,0.1702168179484954
5__3,709.97,0.1853815051112206,0.18541135648359783
5__3,712.7,0.19991567368323443,0.19964785987367897
5__3,715.42,0.21325234324828937,0.21315910147542153
5__3,718.15,0.22576335276971965,0.22625580258448383
5__3,720.87,0.23862900901418355,0.23879114177763297
5__3,723.6,0.25110170903411355,0.25050907876333417
5__3,726.33,0.26127443330915895,0.2612310943436498
5__3,729.06,0.27036421944893485,0.27074407064501316
5__3,731.79,0.2791599966541089,0.2791759356475426
5__3,734.52,0.28685196715559813,0.28664920787713094
5__3,737.25,0.29306682145882235,0.2929415698867627
5__3,739.98,0.2977713969216418,0.29790010856722116
5__3,742.72,0.301774647920219,0.30176253972246786
5__3,745.45,0.30475523093914697,0.3046970244702331
5__3,748.19,0.3070239578950574,0.30708759080962955
5__3,750.93,0.3085686860924421,0.3091713552104555
5__3,753.66,0.3101636718576996,0.3099540737851122
5__3,756.4,0.3102719829715942,0.30845270669358804
5__3,759.14,0.30602023381792814,0.3060498045742238
5__3,761.88,0.30238814058071106,0.3046261974861347
5__3,764.62,0.3051615192594612,0.3056351240309488
5__3,767.36,0.30994734157361375,0.30908999199355464
5__3,770.11,0.3134939926203552,0.31280926621116945
5__3,772.85,0.3149023182319578,0.31478081095374266
5__3,775.6,0.3152527696158488,0.3154371215091483
5__3,778.34,0.315513951102933,0.3158082828747517
5__3,781.09,0.3162303052615262,0.3162879803620068
5__3,783.84,0.3171828310632944,0.3169845044891323
5__3,786.58,0.3173948146300213,0.31753306516280677
5__3,789.33,0.3179416792498007,0.31773527556651626
5__3,792.08,0.31760864717353515,0.3176216116365041
5__3,794.84,0.3174026754845487,0.31745902576818913
5__3,797.59,0.31723382389679017,0.31728978749661907
5__3,800.34,0.3173965338540513,0.3173819963963499
5__3,803.1,0.31772951186666815,0.3178598984555748
5__3,805.85,0.3182388022505702,0.31842475494276445
5__3,808.61,0.3191204830470238,0.31867920679280975
5__3,811.36,0.31855915099484033,0.318328259568026
5__3,814.12,0.31762556909559214,0.3177257119644993
5__3,816.88,0.3168199666656517,0.31735901368182273
5__3,819.64,0.31760710095318107,0.31755986837517847
5__3,822.4,0.31855944293854355,0.3182747169898771
5__3,825.16,0.31885565767001417,0.31894512888955107
5__3,827.92,0.31954715336291467,0.3192553116082896
5__3,830.69,0.3193869087080362,0.3196548738958082
5__3,833.45,0.3200617852353127,0.32026416503845495
5__3,836.22,0.32128670532491477,0.32105908088716023
5__3,838.98,0.321958921920673,0.322029496607744
5__3,841.75,0.32286681277403784,0.32270538386780595
5__3,844.52,0.3232786696501727,0.32339181817340024
5__3,847.29,0.3236308402580938,0.3238299535870682
5__3,850.06,0.32465462194890715,0.32409199545850526
5__3,852.83,0.32398782253075314,0.3243734260990577
5__3,855.6,0.3246163340728664,0.32478480567040807
5__3,858.37,0.32515690568393196,0.3250821634618807
5__3,861.14,0.32575222214571614,0.32547095524078556
5__3,863.92,0.32533032024364456,0.325370699095662
5__3,866.69,0.3251147144124518,0.3251626678391043
5__3,869.47,0.3247581754617122,0.32500584000682664
5__3,872.25,0.3251208776684087,0.3249394143186279
5__3,875.03,0.3251117192863114,0.3249806726059982
5__3,877.8,0.3247099074361132,0.32495527144425057
5__3,880.58,0.3250755182671121,0.32489127862024525
5__3,883.37,0.32472213663345917,0.32490519975235105
5__3,886.15,0.32502238451312615,0.32502833408894755
5__3,888.93,0.324782298661782,0.3248607383225155
5__3,891.71,0.3244431790186678,0.3240830486969759
5__3,894.5,0.322862282240273,0.32242803014126065
5__3,897.28,0.32039809356869214,0.3208328899084353
5__3,900.07,0.319021438442524,0.3198134415477917
5__3,902.86,0.31973071026313166,0.31933276061702137
5__3,905.64,0.3197776807611608,0.3191470947196115
5__3,908.43,0.3184370752759755,0.31877436550819455
5__3,911.22,0.31785132808001904,0.31797282814974787
5__3,914.02,0.31759180094058637,0.31745904327451346
5__3,916.81,0.3172482805164644,0.31754762939488657
5__3,919.6,0.31765981301070684,0.3178257822336495
5__3,922.39,0.31791782636797467,0.31772658213179816
5__3,925.19,0.31709037141121177,0.31672134633207166
5__3,927.98,0.31430888318514993,0.31406532490288075
5__3,930.78,0.3105777777816223,0.31026718675361276
5__3,933.58,0.3060303977838921,0.30669221459319956
5__3,936.38,0.303662150463373,0.3043543319922748
5__3,939.18,0.3034455606737732,0.3031784641086244
5__3,941.98,0.30309921812718676,0.3025687517844094
5__3,944.78,0.30173152675398046,0.3017070549720993
5__3,947.58,0.3000348040145157,0.30033252531966476
5__3,950.38,0.2989216659250576,0.29874359056393146
5__3,953.19,0.2974270222918697,0.2972534228859677
5__3,955.99,0.2959336761862516,0.2961463193294931
5__3,958.8,0.29520219501873973,0.295443745737519
5__3,961.6,0.2955236358487145,0.29530266844824204
5__3,964.41,0.2957523142701736,0.29585138925329507
5__3,967.22,0.2962676273445458,0.29657107373265096
4__1,410.75,0.03629869948888584,0.03706857642291961
4__1,413.37,0.03585436891122393,0.03568715472433485
4__1,416,0.03414699248765093,0.03463398482420548
4__1,418.62,0.03498393120540614,0.03481970321402435
4__1,421.24,0.03444124759879254,0.03425042460126888
4__1,423.86,0.03458757117864983,0.0338639802749791
4__1,426.49,0.03196580637692096,0.03304767693387042
4__1,429.12,0.03294424482025247,0.03248407719718651
4__1,431.74,0.03245113971597146,0.03247501651851053
4__1,434.37,0.03282981227703074,0.03332300671194659
4__1,437,0.03415771216383095,0.03366786124696173
4__1,439.63,0.03451119348586718,0.03419036889162225
4__1,442.26,0.03405667921583424,0.03457627723410303
4__1,444.89,0.03487995034645994,0.03497011048004548
4__1,447.52,0.0355469821967618,0.03511554075355444
4__1,450.16,0.03604812705817783,0.03593250769366474
4__1,452.79,0.03538591906215697,0.03658047383418927
4__1,455.43,0.0381381959213776,0.03694027210826016
4__1,458.06,0.03714635788282108,0.03708829297017929
4__1,460.7,0.0364747701701427,0.03699536358691391
4__1,463.34,0.03644502306874313,0.03632132566253724
4__1,465.98,0.03612236081572448,0.03613251898505697
4__1,468.62,0.03598943683109221,0.03573674598818672
4__1,471.26,0.03554055039105378,0.03559483789399404
4__1,473.9,0.03521681617041712,0.03593881188418013
4__1,476.54,0.03673391834179473,0.03625703312849564
4__1,479.18,0.03710428315381449,0.03664572348217553
4__1,481.83,0.03624295717274972,0.03670968421671632
4__1,484.47,0.03651898883438529,0.03627660929904344
4__1,487.12,0.03607867813529089,0.03620288600226726
4__1,489.77,0.03627056033891328,0.03659148702531232
4__1,492.42,0.03720531610181119,0.03687511179090873
4__1,495.07,0.03758184472763447,0.03744123830840652
4__1,497.72,0.03749662330200329,0.03777079178182661
4__1,500.37,0.03843111107299671,0.03823087007425776
4__1,503.02,0.03848310150246981,0.03873064945311275
4__1,505.67,0.03994580131723381,0.03951968142755868
4__1,508.32,0.04011008035469264,0.04063365996697115
4__1,510.98,0.04197798392906147,0.0420796804760598
4__1,513.63,0.0437502143935236,0.04307154403765485
4__1,516.29,0.04442207009810647,0.04431301015449401
4__1,518.95,0.04473588861827662,0.04561140540876066
4__1,521.61,0.04739785220568057,0.04724450979022922
4__1,524.27,0.04960262160400659,0.04925096517922482
4__1,526.93,0.05116689035057629,0.05107759800030056
4__1,529.59,0.05247388686882547,0.05254752083496682
4__1,532.25,0.05356086203347969,0.05395825574329623
4__1,534.91,0.05570104538282108,0.05532626508513669
4__1,537.57,0.05665054070046652,0.05669099471652684
4__1,540.24,0.05754965354006586,0.05771029554453505
4__1,542.91,0.05853050391053787,0.05816968471492604
4__1,545.57,0.05843670674396268,0.05854641752505751
4__1,548.24,0.05865458416232162,0.05889681055943235
4__1,550.91,0.05929079694360593,0.05928100885833203
4__1,553.58,0.05995648883438529,0.05987196929231352
4__1,556.25,0.06023788033411086,0.06011866222116592
4__1,558.92,0.06038179198682766,0.06032560301751738
4__1,561.59,0.05989592266396817,0.06046361884833516
4__1,564.26,0.06072696555982437,0.06029688959917804
4__1,566.94,0.06005323391190999,0.05968003604261409
4__1,569.61,0.05857418659097146,0.05887243605764206
4__1,572.29,0.0574705959282382,0.05763384128263682
4__1,574.96,0.05711738259810647,0.05693901484338247
4__1,577.64,0.05629116355653128,0.05663156432132402
4__1,580.32,0.05685609049121844,0.05666547167800297
4__1,583,0.05642864340354006,0.05646801269046313
4__1,585.68,0.05658273874862788,0.05611308931675031
4__1,588.36,0.05524787107231065,0.05559947645101537
4__1,591.04,0.05509377572722283,0.05523425453125817
4__1,593.73,0.0555153269930022,0.05540975094414824
4__1,596.41,0.055662454548573,0.05598774567455962
4__1,599.1,0.05709728320526893,0.05655364248471068
4__1,601.78,0.05670494305708013,0.05697334333019707
4__1,604.47,0.05723529903608672,0.05722803773162668
4__1,607.16,0.05716160126234906,0.05709063445373347
4__1,609.85,0.05696569918015917,0.05688066917731693
4__1,612.53,0.05646080243208013,0.0564660729395353
4__1,615.23,0.05586827233122941,0.05609020791271366
4__1,617.92,0.05595054584591109,0.05581057750264623
4__1,620.61,0.05565387880762898,0.05566629576587084
4__1,623.3,0.05559358062911635,0.05554968100285532
4__1,626,0.05549817551111416,0.05551900231054964
4__1,628.69,0.05551371904157519,0.0557554094548769
4__1,631.39,0.05609016962815587,0.0559592236790092
4__1,634.08,0.05628151584796926,0.05600650510787466
4__1,636.78,0.05579001869511526,0.0559926460979562
4__1,639.48,0.0554681604178101,0.05565932797635383
4__1,642.18,0.05553221048298573,0.05511738453785742
4__1,644.88,0.05451116132683864,0.05460877418767315
4__1,647.58,0.05378115137897914,0.05402679786325207
4__1,650.29,0.05364340354006586,0.05353494338785872
4__1,652.99,0.05321434850096048,0.05320563238330458
4__1,655.69,0.05306802492110318,0.05299816836466337
4__1,658.4,0.05245807534645994,0.05271524548262637
4__1,661.1,0.05257304387349067,0.05225164501087895
4__1,663.81,0.05181811067851262,0.05171402772741232
4__1,666.52,0.05092167775795828,0.05130967898959803
4__1,669.23,0.05096214453553787,0.05085979715105719
4__1,671.94,0.05091256603320527,0.05067635031166693
4__1,674.65,0.0505853479178101,0.0507350277772333
4__1,677.36,0.05087451118276619,0.05091551394415478
4__1,680.07,0.0516109529363337,0.05150671684700225
4__1,682.79,0.05263012614914929,0.05261795165977342
4__1,685.5,0.05438868902648189,0.05431108622785009
4__1,688.22,0.05688020976262349,0.05712118553084654
4__1,690.93,0.06076260848312294,0.06107480629034681
4__1,693.65,0.0663108448819978,0.06596874683514323
4__1,696.37,0.07156268223449506,0.0715484914250758
4__1,699.09,0.07725375831846872,0.07748026252384874
4__1,701.81,0.08320425056599891,0.08309367200159429
4__1,704.53,0.08897411626989572,0.08854743487337306
4__1,707.25,0.0933110292604281,0.09377794772718363
4__1,709.97,0.09841466708973656,0.0984383524694867
4__1,712.7,0.10314713613131174,0.1026084213571886
4__1,715.42,0.10635982308246432,0.1066011944577845
4__1,718.15,0.11001978852222832,0.11033890307289217
4__1,720.87,0.1139721331298024,0.11395083415415427
4__1,723.6,0.1177167840113886,0.11731753988127908
4__1,726.33,0.12038785932354557,0.12026608890674824
4__1,729.06,0.1226028124142426,0.1231114482874654
4__1,731.79,0.1258286309687157,0.12599657256220273
4__1,734.52,0.1292037210139956,0.12886269493475902
4__1,737.25,0.1314977317165203,0.13123253458473813
4__1,739.98,0.13296739932080132,0.13304408329004627
4__1,742.72,0.13410127306874314,0.13449998121504367
4__1,745.45,0.13610585251440724,0.13582863403148032
4__1,748.19,0.13735576675699782,0.1373792989985168
4__1,750.93,0.13840093518454993,0.1389386417986514
4__1,753.66,0.14009571598861142,0.13964413686800872
4__1,756.4,0.14011099152716794,0.13922686071118215
4__1,759.14,0.13812597549053238,0.1383282200477955
4__1,761.88,0.13672410983809002,0.1376902844614108
4__1,764.62,0.13850330809206915,0.13862075235383672
4__1,767.36,0.14099750874725575,0.14097008424236188
4__1,770.11,0.1442412827593304,0.14374274124784384
4__1,772.85,0.1458484302106202,0.14583631952884063
4__1,775.6,0.1472720032073271,0.14715864263172335
4__1,778.34,0.14802238053992864,0.14819252987624798
4__1,781.09,0.14875453442302414,0.14903421587916865
4__1,783.84,0.15039491287047202,0.14982171647130313
4__1,786.58,0.15026011294250824,0.1506350719014623
4__1,789.33,0.15148322799464875,0.15152285251195705
4__1,792.08,0.15228452378910537,0.15223955219522636
4__1,794.84,0.1534127697070527,0.15317569896372385
4__1,797.59,0.15379224624382545,0.15397765835718205
4__1,800.34,0.15485215422612514,0.15495120913863628
4__1,803.1,0.15607312534302964,0.15607604773094066
4__1,805.85,0.15735546660606475,0.1573815766744747
4__1,808.61,0.15845878927689352,0.1583290046259997
4__1,811.36,0.15904408359632272,0.1588029674513878
4__1,814.12,0.1588854323888584,0.15885549386466993
4__1,816.88,0.158935546875,0.159196494420868
4__1,819.64,0.1596191942233809,0.16001531178127124
4__1,822.4,0.1618167278402854,0.1615303593480477
4__1,825.16,0.16305753035812295,0.16292705658518897
4__1,827.92,0.16463359074849068,0.16429625274832085
4__1,830.69,0.1647882220773875,0.1654388936599956
4__1,833.45,0.166993795451427,0.16671881023437096
4__1,836.22,0.16824076178306804,0.1682582450644569
4__1,838.98,0.16966326281215696,0.16982339435585567
4__1,841.75,0.17140547818331503,0.17086211821618058
4__1,844.52,0.17175922749725575,0.172137313028429
4__1,847.29,0.17295581135085072,0.17328701106025565
4__1,850.06,0.17493546754939626,0.1743788228407101
4__1,852.83,0.17545671180364983,0.17558330607472822
4__1,855.6,0.17654583090354006,0.17666111846855237
4__1,858.37,0.1775861754768112,0.17760513909443443
4__1,861.14,0.17897142563117455,0.1789642664188686
4__1,863.92,0.18000185450397915,0.1800683292578146
4__1,866.69,0.18150180519346873,0.1810602949115637
4__1,869.47,0.18165402459522503,0.18210243885905075
4__1,872.25,0.18302319523531832,0.183143957492094
4__1,875.03,0.18449661472626236,0.184073161994113
4__1,877.8,0.1850647575638035,0.18512328189113875
4__1,880.58,0.18586953725301864,0.18603419913605537
4__1,883.37,0.1870173465799945,0.18715699588527784
4__1,886.15,0.18843743568194293,0.1884764731693652
4__1,888.93,0.18980848226536773,0.18944962834372223
4__1,891.71,0.19014642005694293,0.19014668804884743
4__1,894.5,0.18996472154569155,0.19000269982701512
4__1,897.28,0.19046372247187157,0.1901781451938281
4__1,900.07,0.18962624777030737,0.190723572527083
4__1,902.86,0.19239326418427552,0.19159840019552693
4__1,905.64,0.1925264561608123,0.19244321277066673
4__1,908.43,0.19325566213295828,0.1933586858779599
4__1,911.22,0.19366568974684412,0.1937402297808531
4__1,914.02,0.19460982522639955,0.19465114702576977
4__1,916.81,0.19558343981545007,0.19566771688865583
4__1,919.6,0.1969255432731888,0.19696141590383415
4__1,922.39,0.1977900851571076,0.19783842579207175
4__1,925.19,0.19856511774492316,0.19805821743832008
4__1,927.98,0.1973618340937157,0.19742058812839763
4__1,930.78,0.1962418959248079,0.196158295212123
4__1,933.58,0.19499010573888584,0.19509555417254723
4__1,936.38,0.1945160280598244,0.1952737049814438
4__1,939.18,0.19607198905735457,0.19588396083254928
4__1,941.98,0.19782144020993417,0.196969302522738
4__1,944.78,0.19735165040134467,0.1979215926131018
4__1,947.58,0.19875351605378705,0.19870254654585492
4__1,950.38,0.19938249305364983,0.1995760725393341
4__1,953.19,0.20094461786498352,0.20058271394023444
4__1,955.99,0.20154009587678376,0.2013438875181315
4__1,958.8,0.20190054498833696,0.20238358125392036
4__1,961.6,0.20358487410812295,0.203599345670966
4__1,964.41,0.2055125398771954,0.2056220975200591
4__1,967.22,0.20730245780735457,0.20733733503949744
9__1,410.75,0.05907203736589476,0.05869070979805632
9__1,413.37,0.05880413484726688,0.05930411732382286
9__1,416,0.05952601936410153,0.05949481489515057
